plot_id,v_wac,ba_wac,qmd_wac,H0_wac,pv_wac
plot_00032,84.2809721741931,17.4402632195487,0.113652241778394,14.0719926825312,5.86903004459486
plot_00033,236.100530076117,28.1917809069412,0.198823259713308,20.7200132695345,4.6516050650702
plot_00034,10.3694128065227,1.70291905425248,0.39152116,16.0,0.272099355278303
plot_00035,20.6407989091476,4.60742694418845,0.175270474409131,9.54988725453527,1.44925117515675
plot_00036,342.588068927434,37.0106902085305,0.305869668380812,27.4283585389984,6.08211700461974
plot_00037,31.0059895965302,9.69539546750439,0.118163967496002,10.1,2.25015307437659
plot_00038,147.213797682947,17.3773648852763,0.260639608001129,21.6954311684105,3.43382766537337
plot_00039,76.4671183508843,11.5141896403648,0.195929331222277,15.4660696264472,3.67451056558753
plot_00040,153.541829637537,21.1036781645124,0.206960481076962,19.9322126545752,2.98296409114166
plot_00041,176.857780959843,20.6288372388857,0.179137671680536,22.6462613467741,5.93818642506537
plot_00042,538.79092084836,48.7052749222559,0.256774489811613,28.2291903036142,10.0260705750772
plot_00043,52.3057005379078,9.43395318543642,0.129033985325076,15.8331475040192,3.20090432496169
plot_00044,25.6238209785961,4.95938619604723,0.181839253969899,8.54205030003751,1.1163451116201
plot_00045,302.778985319853,26.5705659266953,0.314790982231557,26.2590071862295,5.9842987372013
plot_00046,31.2836923170618,6.33063539342952,0.135035323739544,10.7,0.761283529281644
plot_00047,230.649885336679,29.0427642329892,0.189059687377851,24.2171367435925,2.99805499237362
plot_00048,221.622485441267,24.5447927789665,0.2271859919799,22.5861669890971,5.56674889201939
plot_00049,264.170706236516,44.7329005245203,0.155432432002849,19.2913350744793,5.49140505795256
plot_00050,443.046230825492,47.1406072679727,0.232703668645653,25.0817910077439,10.0276911536538
plot_00051,174.663862951871,21.2580461329034,0.235321462147027,18.4475824856311,5.35944301107738
plot_00052,246.49286648766,30.7577414660693,0.194452230233792,20.5234851398767,7.2228175078781
plot_00053,553.208851186713,52.9762506550368,0.268459412752047,29.2980745043904,13.7097744272123
plot_00054,602.902159248602,43.9049916653146,0.314787239612208,29.8397741606678,13.8545790585696
plot_00055,229.202696893529,36.1752258655241,0.214537538865764,17.8130202257148,3.17213681596043
plot_00056,511.136792834758,45.9444880920662,0.325201826907291,26.7795732273648,19.1959761081004
plot_00057,100.12215364066,16.8635894940251,0.137269437175269,17.5227817548143,4.86148481193906
plot_00058,426.769604396715,58.1890269592942,0.210368478675247,20.3313793496034,10.6798611604787
plot_00059,200.601745883411,27.2753828273244,0.234449780336437,21.6619222239007,5.76006401249149
plot_00060,706.899949800862,71.6307783172298,0.269164969806788,25.8479580040662,10.9306888375257
plot_00061,378.703710603221,45.689167006453,0.190941070459012,22.3034831304278,14.7492880513902
plot_00062,1069.43133252924,78.5650393467656,0.506643455857914,34.2995634549231,9.5731151414799
plot_00063,385.673511287584,49.9608732055558,0.25871519671083,21.1987649027617,6.6022928667191
plot_00064,325.961096593725,38.1307945414854,0.197804152702333,24.2236663042643,10.5312162346916
plot_00065,171.564260253468,24.4213778928604,0.160499473936537,21.323328726093,7.82469953582295
plot_00066,191.845838041902,27.1644340946129,0.172013542858058,18.415426888139,7.84119114062672
plot_00067,216.590887435627,36.9975252401939,0.144063848664094,16.5654893915715,8.54346473536291
plot_00068,237.938236017558,28.6312419788079,0.231185646134815,16.6600838486531,10.7502874475638
plot_00069,496.481494216856,41.5382979235142,0.506880882901524,28.9648873857604,11.7178210505329
plot_00070,303.674533358296,36.9224320704031,0.2192914415942,22.1328964658739,10.5032618747892
plot_00071,318.541502298693,31.6675250548048,0.259922712539362,29.3021710594297,5.77552909870359
plot_00072,172.883701639285,27.8839586271856,0.244549619385782,15.4254939219147,4.31435869972645
plot_00073,322.908480714646,38.9020876277387,0.26575604716667,22.5822611371147,9.66310971668649
plot_00074,26.3414206502024,4.69090893456926,0.226229235864831,13.6495797079063,1.83702555123508
plot_00075,25.6763665762355,4.76045343184362,0.217876964312034,12.8148486110976,0.945403926120139
plot_00076,152.23191061114,18.928194798532,0.318413996371447,22.8989235833548,3.86740030391747
plot_00077,242.293618867403,29.7833597175465,0.271847783192207,21.69188062821,4.61671372744071
plot_00078,392.004228018583,39.9166988887694,0.235622257337828,26.7095802434119,9.86775558786315
plot_00079,399.927534295892,29.3540845204017,0.412166598924106,32.5997555047767,11.952472666695
plot_00080,299.076206906158,19.6785054958342,0.768597854958086,37.432777917829,1.91822375623083
plot_00081,319.860532824677,29.7450514439105,0.51747958009549,28.2664075733326,4.70536330928414
plot_00082,245.486255994527,25.5628669039839,0.182028744866575,22.579445454645,13.9192002259146
plot_00083,1.03021551805905,0.432735287006096,0.07894085,7.3,0.206043103611809
plot_00084,355.276011434432,28.8412539714949,0.415658622275777,30.7636905168109,7.30111661651178
plot_00085,250.681335592368,21.0900438512797,0.343440311930336,30.961644703807,5.23929138325254
plot_00086,155.003474161384,22.6078836797841,0.185199569946822,20.6286003895588,8.95420824359778
plot_00087,471.358802442305,39.6776570932267,0.456908022307093,34.0822779443902,6.7302734372822
plot_00088,277.174963288249,24.1054828853368,0.491039112456675,30.8998917420781,3.75232086769069
plot_00089,251.889367097184,28.1154133685002,0.352112379225759,23.7478833009946,4.69631975433541
plot_00090,187.510451483407,17.1907508481301,0.355425689217498,26.2470134709829,4.28968150787928
plot_00091,223.566223212198,18.4491935703305,0.526139737058677,29.0399648504973,5.29690794176818
plot_00092,146.961395624855,13.6508193079972,0.350067707939905,22.9480115625466,2.8100466599654
plot_00093,92.612237824536,16.5725760019313,0.13674046831934,18.1609608874032,2.38926249132363
plot_00094,132.004928717014,13.1932831335637,0.29331384049146,25.456819270691,3.5141250945454
plot_00095,285.345865924105,34.6623568783055,0.253788880986078,22.353769404164,4.5062707446107
plot_00096,340.562446898266,41.127385003532,0.247268867527383,26.1958848061862,11.2592795627655
plot_00097,284.00858988081,33.7269626646132,0.252593351955036,20.100173116654,9.33277257571151
plot_00098,114.044878086585,16.819739356809,0.139518131334901,18.6148495911109,6.23208576401383
plot_00099,291.525234932064,46.2091281360441,0.202454414164781,16.2975571158916,9.63536198213158
plot_00100,619.52333505418,58.8171338704427,0.321519657587033,29.6550420653124,8.67420534219785
plot_00101,124.423186585486,22.5447388953193,0.155405514515757,15.4702708678099,7.14056882178386
plot_00102,22.5185202465774,5.04800118567519,0.134815050963934,13.2,3.3603681352002
plot_00103,418.353351640457,37.1476092655342,0.293338952349414,30.2661361631572,13.8370048423784
plot_00104,140.396081553326,16.9833102679628,0.367018514270492,18.8565804407013,3.09816798031402
plot_00105,410.076758700781,43.1215428705637,0.204083962822771,27.2501167103397,11.8649438312002
plot_00106,109.228219835247,9.3341514297645,0.340443260775577,17.512848779816,1.3226842166182
plot_00107,48.4440377020851,10.2724457313494,0.133237818390833,15.3920836270799,1.62993033563428
plot_00108,177.381751524943,18.9898132169852,0.289755743347491,22.3062746637541,4.72452410083887
plot_00109,310.395799404673,31.1611278032239,0.187964702398349,25.2371156624338,13.8349955587789
plot_00110,138.305546425984,21.5910084426977,0.175481630039881,16.4697498152591,3.270869996257
plot_00111,21.0576068182274,2.742827857533,0.135227979240201,11.0495398796965,1.1047567695906
plot_00112,371.357462480384,30.7227773484365,0.230982129494885,33.9637417124136,8.96953852161937
plot_00113,156.10515941873,20.1282016034709,0.232086718576582,18.0687123588788,2.26893979130865
plot_00114,10.8381055957943,4.41245981576053,0.174675873290269,7.0,1.25296747345906
plot_00115,72.1897333560106,8.88903181513611,0.195975715159652,21.8915837504417,2.35475713052295
plot_00116,145.945699312512,11.933329960836,0.39811654482,31.137189999342,8.21392155918389
plot_00117,103.051793291103,14.0610172550643,0.16493439397364,17.805695209801,11.2170996033939
plot_00118,333.676697890276,52.6149471196204,0.306936225297919,17.2622032951568,5.37213900528424
plot_00119,139.398105525871,17.7592197431895,0.182807120422034,22.3026187603553,4.25325862115546
plot_00120,108.658855060252,7.3766390737617,0.345753734973153,34.1000187650615,2.11620580829081
plot_00121,367.86020007391,36.3090349175492,0.277869541324259,24.7879904669203,9.66203019595612
plot_00122,193.876263943973,19.7674064843766,0.295630188068678,26.2278200142609,5.14914972419775
plot_00123,258.677991682381,28.5785084836707,0.288067737460725,22.364017872827,2.448793434593
plot_00124,75.7728287514825,11.5721707749766,0.148040422220408,20.4665194368075,1.85123745952285
plot_00125,162.253739155149,19.0580481982071,0.217291060760306,26.2109260476999,1.92091972162178
plot_00126,412.779246587249,33.028637651533,0.262861871333755,31.1982806550657,11.0280181220663
plot_00127,215.159708960204,20.8988890411635,0.235990440612772,27.7830707184525,5.88432632951893
plot_00128,61.139888956098,17.9387261155999,0.297244089861042,12.3867886285377,0.732695658144012
plot_00129,343.04206540953,33.2705834185153,0.351235677090411,28.7156214333025,3.55908199053033
plot_00130,90.3031052401591,9.25510512390239,0.64550178001234,25.7500120120177,0.733888815175421
plot_00131,150.558759974692,16.3429212696836,0.37886271401069,22.8979646578065,1.8878455527889
plot_00132,340.48679087701,35.9135778693089,0.25727908747088,29.5769016308752,3.49351259159072
plot_00133,29.5133482647487,2.69236670232337,0.29539156,24.6,0.805928557506129
plot_00134,213.21743088383,20.0380372779229,0.368961171258609,20.6965471748581,1.6422085573501
plot_00135,155.913027461216,19.3757884232095,0.227705324416003,18.8446005059714,3.52036615148462
plot_00136,452.513957918889,31.9538924951061,0.599687362946801,34.7678062976646,5.06110612057115
plot_00137,744.426942782117,68.6517257440248,0.625926706368783,29.4935132658594,4.44106097737189
plot_00138,49.6044341541763,10.2865603927327,0.303871187911846,10.1685972747527,0.677819528515838
plot_00139,159.231747082447,22.8463646620246,0.156442062603428,21.3480226333639,9.42591674173803
plot_00140,3.79570142558511,1.62128925367016,0.088219096645686,6.5,0.759140285117023
plot_00141,426.301969893592,68.1526697591527,0.333018922882523,16.0251992757408,4.91648885779673
plot_00142,61.4846900310182,7.69887725255152,0.380882249037589,19.891230815501,1.41475195678326
plot_00143,136.928216419128,24.9576086520487,0.180983804795463,14.7018861180217,2.9254701069769
plot_00144,2.74987977544609,0.947213678915167,0.091036625,6.8,0.170966162093521
plot_00145,195.963943356475,29.6954459755057,0.215828719665185,18.8725121318474,4.15814568031586
plot_00146,148.051825292729,26.7802379832651,0.167314651246849,17.3206255433308,4.2969328051705
plot_00147,284.093021362993,31.383065382756,0.18620567359483,23.8308670205077,4.66286684348096
plot_00148,132.476531051723,28.789243727806,0.297378695264607,14.4987737954422,3.37488463958565
plot_00149,222.445300422693,30.312916777976,0.31658916667312,17.9087940179572,14.8504954089265
plot_00150,152.555515762362,26.1212297259254,0.200169917910809,16.8711023069445,3.78123413223398
plot_00151,156.968958619772,30.5168715359781,0.127583324111952,13.5,14.27825158477
plot_00152,25.4736438489202,6.96400485572757,0.0954834679027856,8.9,4.16580464040843
plot_00153,60.1055817469035,13.0447607163318,0.128122308571231,10.9925755170768,2.43706480008395
plot_00154,233.786892673725,26.5080020862197,0.195391578587129,21.3440547939167,10.8973104157103
plot_00155,1070.44479614993,87.6247032271369,0.558065688326957,36.3117717355319,15.7535162607535
plot_00156,302.016564568257,27.2952256489627,0.212264682122462,28.0494630445127,5.19754871516651
plot_00157,429.663139169606,29.5293379212643,0.446584044364709,35.5885083890975,4.20428209076026
plot_00158,139.224613203161,22.0220377901533,0.259723072026138,15.4956094505234,4.37339115375715
plot_00159,153.909135946853,21.2778070018184,0.188329736416577,20.216385367609,2.18017075015072
plot_00160,403.163843980177,30.2732813467697,0.222584642625221,34.3933722152935,5.95459078909146
plot_00161,179.210222180521,23.8415491469911,0.172574205826911,20.0139512692147,7.93448655114513
plot_00162,306.75696797575,31.9401016278701,0.253317046877754,24.7498188172364,4.33487907839913
plot_00163,243.727150333394,21.924220133734,0.335830399966553,26.2475569440789,2.92383024496375
plot_00164,163.475850033147,18.6077245098448,0.29307534580118,16.0147101922569,2.2274042790456
plot_00165,196.455401737286,31.810334224657,0.176075774502985,18.3539903819246,7.87017896486702
plot_00166,206.1055004424,31.9814900991599,0.349692466940673,18.8409476576126,2.68456256111103
plot_00167,109.010294152261,11.6680118372351,0.275822384895716,19.1064714487328,2.16374283969995
plot_00168,97.5006953660835,14.1404543976564,0.205692781747839,15.3498320830447,1.52035147986384
plot_00169,263.218885488738,35.2128738527239,0.157788520402532,23.5584505863089,5.40880899109637
plot_00170,200.765742815821,22.5353399197749,0.179276805110839,19.1762838093274,5.12826182189124
plot_00171,190.714742612454,18.8528848085258,0.567431414538406,25.4725097955017,2.18077577516716
plot_00172,142.52599189044,16.8538171893486,0.61593078579723,24.3748964425161,3.09306203114243
plot_00173,128.945351221969,16.5837277192276,0.210916490128149,17.4421376138143,6.35796323347719
plot_00174,355.063020937391,33.9340231352538,0.28259280211243,28.6622084154056,3.69469545650302
plot_00175,231.260631176413,21.277416704792,0.340711672470011,25.1278978084768,3.88247933553988
plot_00176,164.485784984169,20.140076012251,0.226774660661638,20.1461796435832,2.46165254392737
plot_00177,65.7733478995977,8.23586586045954,0.177501655185665,18.053378788214,1.93879701843447
plot_00178,109.77250632317,16.9599178434195,0.23223476897372,13.9595727216257,1.68119251359975
plot_00179,59.2916845705567,11.0230005523156,0.132811751229405,12.0,9.49900146532828
plot_00180,266.950744203928,26.6279597084848,0.34381294689131,25.8891068296811,5.46434025298527
plot_00181,59.9362714378577,13.7701393226361,0.134270700759828,13.5,7.53812756957389
plot_00182,182.105899520441,30.8732973503646,0.265540116010315,13.9055668989081,1.68282061852124
plot_00183,767.35034970417,48.2201973199324,0.465878972773881,38.7000499772439,19.110524060006
plot_00184,712.466496254315,65.1448140890451,0.285781572699302,28.3141282076113,17.4876450547404
plot_00185,315.818903337869,32.5294323878283,0.198515795664139,27.3144972923823,9.17506053908873
plot_00186,211.427812090216,28.8423997047834,0.268763041206334,15.7508480017963,3.20169106451251
plot_00187,102.098601003166,16.7754867697526,0.155437299360447,15.0,2.73743898967267
plot_00188,29.478822079536,4.99400843003495,0.150085910543803,14.1401467389851,2.77214908965745
plot_00189,268.521073229981,25.4625840354573,0.25389978664556,26.8153851606328,7.08857636907334
plot_00190,319.676984415534,28.3361795099887,0.294616514668278,27.4209689196611,6.07184371684442
plot_00191,52.9138443595118,14.6135812978342,0.141953071701929,9.73885890202704,1.43271158360766
plot_00192,104.688725252745,23.9147601066243,0.210445188182241,10.9496566814859,6.60422336867844
plot_00193,36.5322350650075,10.2474724931157,0.226032750545832,8.72975009176225,0.42986479093378
plot_00194,10.1344733364019,3.3181996322909,0.13981728860865,8.18857883355765,0.640271603190985
plot_00195,1.53416866943528,0.654499038962333,0.097084515,4.8,0.306833733887056
plot_00196,7.48820951524415,2.88181703068137,0.189148853536855,5.61652671233908,0.118903061974918
plot_00197,22.5214702705096,8.88629184709117,0.131113637782335,6.70570297506853,0.739239390570753
plot_00198,2.52529951489188,1.09159533926247,0.0886561641120164,5.9,0.248731555246193
plot_00199,213.07878522064,50.0607284254932,0.235702713209119,16.3020194820872,4.56409875762581
plot_00200,38.6149354453618,11.9168531106494,0.187370186887578,8.1777239857274,1.64790608735378
plot_00201,46.8612359014333,18.2761005437746,0.102605085361277,8.0,2.42215386410249
plot_00202,167.010598113995,27.9511074755636,0.249252475949127,15.8169483709125,5.29113312634803
plot_00203,330.708021114143,47.1777099011959,0.251816911960291,18.3382108369716,5.31212840747109
plot_00204,70.5433124786163,22.3300413247935,0.219866433963836,7.46850949403285,0.843546845270678
plot_00205,36.5682806759387,11.9396662096931,0.110823494651391,7.9,2.17775595438511
plot_00206,43.1623607338435,9.50337240971141,0.175490315614479,9.97773008917547,3.77601739588986
plot_00207,51.6643594751686,12.8544073477146,0.129728772725464,10.3,4.93531620876671
plot_00208,87.2777992176383,10.3432827170725,0.211400229058085,18.5515785954417,2.38676769954609
plot_00209,27.2726285720397,9.05354517510951,0.223763035551071,6.68141699839515,1.37994968429248
plot_00210,55.2985314363671,18.9898252142738,0.126835704886731,5.7,1.12005105562972
plot_00211,176.785655083364,33.9164185312344,0.170447901253108,15.5316878801616,3.00867972892219
plot_00212,106.900472379101,20.42386942999,0.236233097124441,14.3661528378512,4.14166604518814
plot_00213,111.176276642623,23.0422599014807,0.198976443418476,10.5592258802548,3.03256083955172
plot_00214,108.528601987533,22.4528423715571,0.194041007343419,13.047173466526,4.46639216792054
plot_00215,52.3232703728518,11.585291633821,0.19376302433104,11.994145258078,1.40241190823786
plot_00216,13.00014396261,4.78725164850605,0.0992407883998769,9.0,1.46144326749752
plot_00217,176.090645924796,32.4302481519297,0.200851648188348,12.9340486271432,2.83696904963511
plot_00218,236.143277699818,28.383387721726,0.399272430886985,21.4299432096143,2.53643037899916
plot_00219,88.7164284294123,12.5692255927812,0.218904246048738,17.1114845167329,3.96222969750139
plot_00220,47.3288900108998,14.4876008104971,0.157190673813241,9.24961311937391,2.04784115099754
plot_00221,66.4044601518453,21.4344616732655,0.111118443813099,8.8,2.37868230189179
plot_00222,24.4215893607837,5.49526224633691,0.179938773274132,9.73538877675486,0.92287967713016
plot_00223,25.9257663414299,7.19791241984907,0.132673728827761,9.03653484130163,0.680201368871428
plot_00224,67.1265373654072,12.456032151641,0.218303139290639,13.2031481050414,3.85443459665845
plot_00225,5.09141663367986,2.87713356421374,0.117522617818527,4.7,0.114836378247486
plot_00226,131.768055898412,27.6559791793413,0.222637765663726,9.95503484657352,1.63982223925194
plot_00227,22.0081972657907,5.95997656237762,0.181541470768316,9.0143425070399,1.20913024541788
plot_00228,11.7695393433679,3.88676135358256,0.110086245955559,9.0,1.05099581053522
plot_00229,26.3770763415293,4.66060802226544,0.25082818,13.5,0.538248730933697
plot_00230,9.8102912568067,3.53370942232211,0.209461377768081,6.33319405133792,0.138026376649302
plot_00231,41.0296848366831,17.3636717776415,0.131575288820802,7.68350200909477,0.936306586218055
plot_00232,1.76871190112718,0.868967314429432,0.0791001675927907,5.4,0.353742380225435
plot_00233,83.9167397764878,10.5160928751382,0.269553767084213,13.3646953441605,1.74198063928308
plot_00234,249.772928384104,38.1974933290607,0.211316133543301,17.8072735109296,3.35138522470031
plot_00235,187.003133655528,35.7845118377199,0.213036633410973,13.9173705927572,4.39591698376576
plot_00236,104.760035430993,27.2626905633483,0.180521997601586,9.24753852877926,4.67893735236541
plot_00237,107.212991247922,32.6028045129294,0.132848319130486,9.72789257946561,2.23756607708376
plot_00238,15.7700665946021,5.67190562011602,0.108022523709448,7.3,0.385969073031165
plot_00239,3.01270395575757,1.23784989229923,0.0944090614123536,5.9,0.286175111772617
plot_00240,72.969008019855,14.8405033169494,0.200191863122615,11.2628632471287,2.31987424292024
plot_00241,31.6322280208524,10.3600512641202,0.19908959938476,7.0985447073733,0.943142148573266
plot_00242,153.990374103459,26.3803901782138,0.292094053962726,12.9312551491812,1.48105130902838
plot_00243,86.614640972087,24.6622848978343,0.152198158939371,8.20513415780438,2.03261284170489
plot_00244,99.9259426117994,21.5404108331704,0.225314627896727,11.2165721029318,4.44075642375856
plot_00245,1.22329991217099,0.505342015800454,0.08530705,5.1,0.244659982434198
plot_00246,70.6886645043656,14.0588239618003,0.384627108819483,11.6836931890822,1.53578387293885
plot_00247,11.9082429893405,4.54322912379775,0.127896375009176,5.3,0.819635967032423
plot_00248,124.380253304562,23.2715837897425,0.135205984020508,14.6724964987201,2.06001974369391
plot_00249,173.03917170182,32.6258970758765,0.275101715432369,12.5848970976911,3.62856190394644
plot_00250,42.3791130257626,10.9868460227665,0.140637972136556,8.6,0.649686255422293
plot_00251,129.627891815963,15.735234817061,0.595132012113174,22.2251927553584,1.41365910036047
plot_00252,75.7193677971003,16.491656564661,0.199373718994125,10.3320022026616,1.13302551404814
plot_00253,161.075848131688,29.9567701002684,0.261011272366093,12.1968680582127,2.10242234732139
plot_00254,433.118557088433,42.5515550936189,0.358035012164769,25.3016645734438,4.21039666642998
plot_00255,586.032151822171,45.6369753000356,0.491601865256317,31.4667639105371,4.11749364559773
plot_00256,64.786422690037,15.4120503865671,0.184888369918916,11.8882887954624,1.39198973100112
plot_00257,163.414178797662,26.6504694722954,0.253497613427152,16.2050697031295,2.6336904559021
plot_00258,297.4150199638,50.0267422820227,0.183218325157733,15.5065970696352,6.55404010340224
plot_00259,39.0843257267475,12.04116836573,0.143303987172656,7.57772507357478,1.75691884845382
plot_00260,29.5817697248025,6.28829548629795,0.17705657059396,9.44753695494326,2.05714460473969
plot_00261,51.258051095818,14.975322556253,0.129354961199651,7.16909807241038,2.62900072521761
plot_00262,69.588935522861,15.9374306091197,0.221780807220196,9.47365465705571,1.00428509455276
plot_00263,7.22500314060832,1.71678977520271,0.39311272,13.9,0.0288784261571519
plot_00264,80.5666437582249,18.3314675175795,0.114432706500142,10.6989848504238,1.2483094955498
plot_00265,19.0634106205219,6.05568342858079,0.140080728637936,5.89604398947441,0.461423749292828
plot_00266,259.981728416475,50.4006696247261,0.203705706062164,12.3354479943796,7.26537613034836
plot_00267,193.927418700809,35.7338617851596,0.201576329791382,11.5874328688714,3.25457360379937
plot_00268,134.186182632704,30.8747304337272,0.153882951951906,12.1828173684396,4.32540655086285
plot_00269,83.1233471618967,20.8631318747058,0.232566580715245,8.36860270077997,1.15458725357695
plot_00270,258.140265462373,51.2905520751395,0.166437757913862,11.9755142011353,4.47368370812333
plot_00271,17.6183659508502,6.26372750870536,0.161834374317505,3.99257461632186,0.872514281273736
plot_00272,4.76816062089324,1.91033368243575,0.0829308731184013,7.0,0.953632124178651
plot_00273,331.066597740163,33.4144690901989,0.281862427635637,24.1996565389346,6.50111014408585
plot_00274,93.393266840502,21.7828601142912,0.224550434517911,9.01484781968115,1.30379556886545
plot_00275,75.0601021064622,16.3195873430482,0.197124903431105,10.4111157790545,1.53557850169617
plot_00276,37.8084589027,10.4324176105654,0.137043061894635,8.7,2.99693253733636
plot_00277,149.174964521389,35.3434597348469,0.227189923019529,11.8875981558785,1.53060323190822
plot_00278,93.6279418384252,18.3393729881362,0.241148358263973,14.4512202684887,0.704020981245126
plot_00279,298.750213088633,44.7627994085655,0.196327909431451,18.332003656917,6.08980559204844
plot_00280,158.395123290145,43.8664155751466,0.110168701884509,12.3072702203442,2.36388866654919
plot_00281,236.836316860072,59.6844888533357,0.161396567002713,10.2,11.6154019711462
plot_00282,46.5011692088101,16.5282392974254,0.128371164451522,7.61659240571742,0.825798691259203
plot_00283,73.5998907809813,14.2772956178074,0.18178633247913,12.1184682798845,2.10030825790034
plot_00284,157.509156156582,31.7655476702857,0.269345033054741,11.9869060055377,4.61797218169846
plot_00285,94.310857376155,23.8887587857453,0.206126466171898,8.74407669086495,1.2606661174064
plot_00286,99.3249255913781,15.9230313259096,0.190290644118193,15.3604822432732,4.31937669806488
plot_00287,18.1034503703858,6.25283417354643,0.152170229138075,6.39256872446166,0.955750551386957
plot_00288,35.5148644244683,11.3069716794007,0.103469465204767,8.5,6.73022601494101
plot_00289,151.800418454672,34.5193376102406,0.195707739276056,12.0099699446317,3.16061658884758
plot_00290,57.8089824607767,14.4057907446403,0.175131970112312,9.65563737541484,1.20330043487903
plot_00291,5.30654473210816,1.92227596431226,0.096059959867617,7.5,0.467263113780017
plot_00292,507.766077178725,44.245611034088,0.411205790295327,26.2558519376861,3.7679391009104
plot_00293,65.6327561661362,11.7843686437783,0.161257860930396,9.98472770924504,1.57798338709044
plot_00294,20.7390083917532,5.74151722375089,0.145815352160524,5.80127982207302,1.47600170405552
plot_00295,259.652019401925,35.0530947538918,0.213795124198519,20.3584542406489,1.72852427049347
plot_00296,21.8780437642054,4.50188356664791,0.173247650437695,6.08267754246308,0.4576025248625
plot_00297,22.1365870756833,8.71283771096274,0.112015979012086,5.1,2.29983068131443
plot_00298,82.9793917142349,14.0342750755986,0.215091227302506,12.8811527216657,2.06909205077624
plot_00299,326.844726221889,41.4928836919358,0.199451801654056,13.5245543166112,7.03953019800939
plot_00300,155.502600913306,25.9475014749323,0.247836749570797,18.9143328194158,1.41629354712269
plot_00301,144.037516739592,24.4982031363277,0.175879148311596,14.1014123894529,3.40465130550475
plot_00302,166.095618360268,36.2910346946869,0.174841348474612,13.1029040808655,1.9972459221912
plot_00303,76.298918214796,16.9145459154039,0.165548074251478,10.4720301037091,0.562589674780634
plot_00304,203.672706358187,37.8920231315628,0.167797987856353,11.6396315088948,1.38481575703322
plot_00305,65.4597098282768,20.8901703096846,0.183981798757433,6.48515191755463,1.43456239757689
plot_00306,21.8315648281129,5.82435467500772,0.114084880451587,10.3549116232564,1.35843884376915
plot_00307,55.1816014596079,12.3540333372588,0.220683976445581,8.69554151191052,1.69100868033465
plot_00308,341.413905276682,44.1562855712947,0.263176925516848,18.6515461820036,2.85341649688219
plot_00309,135.106504155066,31.3573282399793,0.17141841697028,12.9684289727639,6.26228347263891
plot_00310,159.697096741939,35.2261970898623,0.246219132320221,11.5927603066064,1.53988851411567
plot_00311,158.774926813581,20.335052362353,0.306838056455074,16.9776580592189,1.48688317434729
plot_00312,392.358182518581,44.6718093287822,0.207201277772058,22.1241993541419,7.15157724421083
